9021,7710,7315,5735,NaN,3332,2372,1428,752,1261,NaN
8403,7603,7154,5490,4005,3344,2430,1134,821,1045,NaN
8116,7440,6844,5604,4618,2975,2408,1460,783,922,NaN
8437,7696,8250,6773,5443,4379,2761,1443,812,773,NaN
9350,8874,8693,7661,4674,NaN,NaN,1468,NaN,NaN,NaN
8970,9039,7513,7575,4651,3356,1973,1315,902,1169,NaN
9095,8693,7965,6840,5211,3804,2838,1367,906,995,NaN
10214,8627,7900,6309,4603,3343,2603,1437,845,1151,NaN
10437,8541,7675,5975,4191,3782,2959,999,1078,1020,NaN
8826,8185,7491,6414,5152,3132,2433,1390,1244,1190,NaN
9203,8896,9494,7554,5895,4166,3480,1365,828,751,NaN
9615,9430,9753,8167,6235,NaN,NaN,1539,NaN,NaN,NaN
9990,9681,8471,8054,4655,3392,2033,1301,1211,1185,NaN
10934,9958,9183,7538,4922,4024,2742,1251,966,1020,NaN
11497,9200,8397,6780,4656,3774,3468,1328,1246,1000,NaN
11165,8909,8493,6467,4405,3653,3087,1119,1051,937,NaN
9567,8743,8506,6717,5264,3555,2439,1261,1100,1278,NaN
11045,10017,10144,8363,6366,4875,3426,1385,853,797,NaN
11835,10999,10352,8886,7171,NaN,NaN,1489,NaN,NaN,NaN
11605,10631,9440,8556,5060,3576,1964,1271,1166,1124,NaN
11776,9975,9294,7771,5702,3787,2621,1269,914,1056,NaN
12198,9829,8965,6841,4790,3697,3433,1348,1160,1064,NaN
12551,9166,9098,7138,4305,3685,3033,1071,987,983,NaN
10653,9698,8648,7162,5630,4828,2490,1247,1067,1218,NaN
12061,10325,10598,9374,6360,5074,3596,1225,707,706,NaN
12012,10211,12261,10120,7573,NaN,NaN,1389,NaN,NaN,NaN
11062,10871,10168,9869,5432,3688,2775,1209,1132,1067,NaN
12617,11755,10841,8944,5675,4148,2744,1282,908,1046,NaN
13566,10897,10328,7215,5106,3977,3595,1308,1042,1049,NaN
13250,10823,10364,7596,4541,3911,4113,1034,967,1010,NaN
11755,10678,9270,7950,5947,5034,3483,1244,1141,1170,NaN
11610,12141,12616,10309,6304,5633,3359,1121,819,815,NaN
13743,13034,12153,10516,7848,NaN,NaN,1317,NaN,NaN,NaN
13295,12158,9969,10825,5703,3757,2907,1170,1084,1113,NaN
13988,11905,10990,9870,6393,4165,2686,1091,1108,974,NaN
14304,11445,10844,8324,5256,3953,3536,1251,1078,1004,NaN
14258,11768,10592,8090,4460,3945,3967,997,937,1029,NaN
11888,11396,10721,7961,6441,4928,3549,1184,1103,1075,NaN
14273,12350,11349,10421,8306,5408,3635,1192,644,735,NaN
14355,13566,11730,11375,8642,NaN,NaN,1276,NaN,NaN,NaN
